# loai	x	y	w	h	ani_set	state	type_obj
# state: cactus = 1, help_tag = 2, guard = 3
[OBJECTS WORLD MAP]
# cactus
11	48	48	48	48	18
11	96	48	48	48	18
11	144	48	48	48	18

11	624	48	48	48	18
11	672	48	48	48	18


11	48	96	48	48	18
11	96	96	48	48	18
11	144	96	48	48	18

11	240	96	48	48	18
11	288	96	48	48	18
11	336	96	48	48	18

11	432	96	48	48	18
11	480	96	48	48	18
11	528	96	48	48	18

11	624	96	48	48	18
11	672	96	48	48	18


11	240	144	48	48	18
11	288	144	48	48	18
11	336	144	48	48	18

11	624	144	48	48	18
11	672	144	48	48	18


11	48	192	48	48	18
11	96	192	48	48	18
11	144	192	48	48	18

11	240	192	48	48	18
11	288	192	48	48	18
11	336	192	48	48	18

11	432	192	48	48	18
11	480	192	48	48	18
11	528	192	48	48	18
11	576	192	48	48	18
11	624	192	48	48	18
11	672	192	48	48	18


11	48	240	48	48	18
11	96	240	48	48	18
11	144	240	48	48	18

11	432	240	48	48	18
11	480	240	48	48	18

11	672	240	48	48	18


11	48	288	48	48	18

11	288	288	48	48	18
11	336	288	48	48	18
11	384	288	48	48	18

11	672	288	48	48	18

11	672	288	48	48	18
11	672	336	48	48	18
11	672	384	48	48	18

# help tag
12	624	288	48	48	18

# guard
13	250	432	48	48	18
